Username,Date,Star Rating,Title,Review Comment,Review Link,User Profile Link
"",15-Apr-2017,3,"","Not sure","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR1d3NUl5NGdJZkFHM1VpQzhjTkZNMWM1LWVnRnN4U3Byd3c0cGRjTnktWFY5eDV3d3Qwb05aOVZUT09MMWpyMDNyWWZNZTVvYjBtbHBjR3c",""
"Sugar-Ray Santos",15-Apr-2017,3,"","live stream problems on my cherry mobile s4 lite. using 3g data. always says thats poor connection. always interrupting livestream.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR1dsMUV2TE9UVWZhMEh6TmJsVGNxaUJPM2FmRWZzbHBNek5FTFJRMk81eHlDdTZ5MW9KMV9FbGFtNktidmx3SlZQN0JHRDVwRmlNQmZNeWc",""
"Sidhart Balguhar",15-Apr-2017,5,"","Good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRjVEZm8yaGcxZUI0UDRhZHhoQXd6c2RvVlA3TjVWSGxLM3U1cjlzek1IXzZPdHJVbU13bnlXajYtT21PWk1KR01BR0NGZVFhOXZXOGsxMGc",""
"Ashok Badike",15-Apr-2017,5,"Ashok","Ashok 123466","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRkkxbWQyampTNTlZVFIyVG1HMjNTZ0V4V2hRTUVlRVM0U3FsOUlkYXdvSzRNLW1oemRKT2VhM0tuQWQwZzUwYnBIeml4YUowTXVmbVFOT0E",""
"",15-Apr-2017,4,"","Good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSDlmU3dlM3Z1RVhBNHU3dU5Yd1BXaW1laml3SjF5SkI1NFBRWmk0a2NZLUYwd1VqWEpjYVFKWEJHeU9nQ3l0Z2NPdVFjQzkxcC1CaWJ3T2c",""
"",15-Apr-2017,4,"","Good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSDlmU3dlM3Z1RVhBNHU3dU5Yd1BXaW1laml3SjF5SkI1NFBRWmk0a2NZLUYwd1VqWEpjYVFKWEJHeU9nQ3l0Z2NPdVFjQzkxcC1CaWJ3T2c",""
"Chanel Bondoc Buan",15-Apr-2017,5,"","It's so great","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRmJUaHJXbThWYzdJOXRJT19mX2x3eHpiaURoSmJXUEhseTJ4bFh1enNrLUhkeFR0MmEzbEp6Zzl3T3dibXpnYVlFRHFib0pFeVB5Y0RRcHc",""
"Stephen B",15-Apr-2017,2,"","APP DOES NOT WORK AFTER THE UPDATE.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRlUzZ1Zqb1AxZktPekgtcWo3NVBpM1dCQ2s4VUpndVo1eTIzN1V3N2V4Wm5rRXUxbjAwWktMUk9xRmo3NkY4cjVYalVKcG5aOEZMV1hSOXc",""
"Rabi Khuman",15-Apr-2017,5,"","It's good overall","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRVh6amt2d0l3Y0JwRDdpT090WWh6THRZa1NDNU9rMUQ0YU9LUE5GRHBHSm9ZUW1qY3o3OVJHVVdHY0VnNldEQTBiZWhkQXNyYkpSZHV6ZXc",""
"Siddhanta Technology",15-Apr-2017,5,"","Nice","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRjR0WG8yeDlkM3ZWTWwyNm1BTzZWY2R6MnBBRkp4MHB5cGs2cUVFUENPYTg0a0xGOHloblRsaGVQei1ad21jeElWaUpJeE9jYUxhc2lpNnc",""
"Vikash Jain",15-Apr-2017,5,"","Ok","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR3o2LU5Hc09wbWpZZ1plMW5FQXU3R0xYcERBX25NNlRULXF0WjVFd0paLXZwcUZ1VkdwdzJYNEFsN3dCNGNpeG9Ub3NtRnBnb0pVMDFVUEE",""
"Shahbaaz Shah",15-Apr-2017,5,"","Best app for getting aware about society","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRlo5UmEwWURac2daMWVreWo2LVJKby1TRVJRWm5iZUVSRjg3LTJXeGdTUEVwSlRSRVBxbXh5UnJBamRaek5FS0k1T0JSczlXSW5OS0cwaVE",""
"",15-Apr-2017,3,"","verygood!","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRlhtR3FnUmpSclU2Qy1YSE5Cdm56YjdwQm5ZSGY4OXU3RjNVb2xsNjl6VjlGQ29RRW1pOXRsU0tpbC04MGpsNUhnRzFsRXd1cVJoT3VEN0E",""
"Raghu Bhai",15-Apr-2017,5,"","Raghu bjai","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRVlsb2FVMXRHZGQ1U0ZCenpKQzFuYzFnVTJzQXpnSnBUTGlwSmtZUDhTeW5ZU2c5Wmx2QW1aTl91Uml4YmNIQV9oeTVwaDA2MXZ1WXlmYlE",""
"",15-Apr-2017,3,"","Good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSF9yZTJLX21sUVlFUVZyNjR0S3Z5dTNvTk5XSDFGdTlJYXl1OUdyOWY3dmdqMm1BZUt6Q2R0bHN0NUxRcGFhbXN4V2YtQkExZUpvRG93eGc",""
"",15-Apr-2017,5,"","I mean it's facebook.... need we say more?","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSEM5YzZ2dnJxSEFlUDhhN0theTA4ajFIMmFRMV9pb2p6NXI1elZINWxwSnFxOXItTmNKS0RnazNMdTN0OVBScS14ZS1Kakh2WG1sc1luM2c",""
"ch haidi",15-Apr-2017,3,"","it always hang my all mobiles which i bought first it hangs iphone 5 then samsung s3 now a little problem with samsung J7 prime.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRlQwMmVVeEhGUU44RUtOM0I4dUlwUUVwdW0wczJVeTkxR2MyNmxuNGhIU0t3RmlRdXFGLU4zOXp6bnNCRzlHaFMxaTMyejJSdmZheGozTXc",""
"Md. Rafiqul islam",15-Apr-2017,5,"","very useful","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR3dCRGNjdlRqWndKdl9MZ3g1RWFyYmJGWnNaNmVpcm5XZENSaUdzbVRLNHVXMmR0ekdoN090YlJGWDItSGl5VnRZMDkwVVJaOXdQX2NJSWc",""
"Quentin Sowa",15-Apr-2017,1,"","Sure, let update the app every few weeks so it can crash more and while we are at it let's make it like snapchat. Let's also force our chat app upon you which also is buggy and will drain your battery.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRUh4WWpXbm8xd3o1VUhrZEdqSlFvOC01b21ld01DVlJXY0ktNjlSOTVhV2ZoZnZpb0VYNS1VMTB2RWJmVTA1X0xYejBWQUxlcml1Y2cxMnc",""
"Muqaddas Mirza",15-Apr-2017,5,"Its nice","Its nice Fantastic","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR2dlUi1wYzM0R2lFbFhtV21mMGlpR1dYYkZ1S0R0WEJoSGNiaU5GSGkxeWlTZ0k1QzZpV2pyb1NucTVLdnUyZDU1UEdQLTFMTURQQnU5RWc",""
"Ajay M Nair",15-Apr-2017,3,"","Ram usage and cpu usage.. battery  draining..","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR2F6Qk9xMFRxa0NSS3NQejBQX2d3SjBqNlc5RDBud1BnSXd6T3FRM2xkWEp4cHFORTJvRGxMNVFiOEV6cGcwcTJCU3dpNTl0SVExejlSN2c",""
"",15-Apr-2017,5,"","Awesome","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRkItek02TGtqZHRnMkpvdW9OLWVrOE9mZlM0dmxNRHlvTkJhTDIzcUg5UWUzZmJ4LW11MWZZNUZnZzNLNXgxSHZWRFFJdDV6cmtHLTRnWkE",""
"Be Amazing",15-Apr-2017,3,"","Fine.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSHVmYlVsTVdnZ0JzUGJidHlHU1pMU0hKdkFGMjU3RnBfdUh6aUlxY2sweHF0dXgtVTRiV3h3THpZRVJtTU1QYkxkQ3VORHpLZTktRTNSZHc",""
"",15-Apr-2017,5,"","Good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSEtlTkZuTWVHYlNMVTd2bVRlYy0xWE15RDRhRjdQSUtjam9WUXlRR3JxMHNOU0s3c0FNTExKLU9zWXdTRkF1SVZTS0tYYkZTYlRVWmxvT1E",""
"KUUM ARAN",15-Apr-2017,5,"","Good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSERPRVFtQVpvcmlNZ0Y0bUdQVnFJMXFCcG9FTG43ckt4T1Y4MUlVbjR2ZDZydUlNWHhMSE1rMmRuWW14MkVMeFRZYXVsZ0hkTnAyUWZyY1E",""
"Ramchandra kalel",15-Apr-2017,5,"","need privacy of my info and data","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR0RNaEhqU0tyMDdnR29VUFVlUlJvd2lsV2RvakdXbmxjUkhqbUkyWV8xWG9uMjBrZm1LNVNfMjlZdmw2THpXdE9pWnRWZ0VyMXN6bVRCbWc",""
"",15-Apr-2017,3,"","Its good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR1J6LUZqMWtaOUVKWjl4N0FiVmRXZVRSNEc1QjUwbXVIaVBWSHdfdFBzNVUzQXpGWGhpc3pSd1lCd19KTDY5ZXJjQjZaY2xrR3ZVbFc2V1E",""
"",15-Apr-2017,5,"","It's great... Catch up on news​ and family and friends..","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRWR6RFQzeVI4QmVuQVl6ekI2MWZPYlpnaDJYRGZucFdDbndDRmppZjdScGhLRU80NjF1bjlGRmFXMm4tZW4wNUgzOXI3NE5nR181RmhuNXc",""
"BhaskarChowdary Kamma",15-Apr-2017,5,"","Nice","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRU42VFptQ2w3d1JhRFFkV1c5LXM5ZVgzbUZ3VVY2S2dGNlU5NDJCU2ZkOWthTVNOLUI3YlBuR3FJZk42MFJqQ3BvWWtQS1Zxenc0VHNKZGc",""
"Chris Montgomery",15-Apr-2017,1,"","Alot of random glitches useless info too demanding in getting your own in info pointless.thanks.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRWtuOGVVZGNCb1NWcWNZYmpfZ0ZyUDU4UEVqOEd2dHdtVmRDQ1lsYTRTcGxoU2RFRWszM3BENks3d0RTLU5BeU1ieThTQ294ZV9VRnVESFE",""
"Harvey Pardillo",15-Apr-2017,5,"","The best social network in the world","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRklIOWpwRG54MXFOaFU0TkxXWUZ3a05BdFNTc3FyY1BJaklzVTNnNG9FdE9wRC05UmxXamZRSVRwbWpuRDZadDlPazFKTFdKTnhjU2hDQnc",""
"dub step",15-Apr-2017,5,"","Facebook is bitter thin anything","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSER4WVZGdUJIUTJfWWtQTTN6emtxd1gxRDBhTWx2Q0NUNjJReHBaT1ZtOWZQLWV5ZVljSjlpaWhrVjU3TEVOM2FfTWtCbUFiWF80bHBjVXc",""
"",15-Apr-2017,5,"","Nice app  Great job Mark Zuckerberg","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRm5mbGliX3k4aEJfUWpCOGRmcThTejREU2FUWjVrMmh5NE5BaGhRVEtKSl9zODlxa1lIMjRwSC03UG5za1I5QVR1Uy1Wem5SSXh3MUdJQ2c",""
"",15-Apr-2017,5,"","సామాన్యుని వాక్స్వాతంత్ర్యం","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRlVrWUNYcDZFVHVFYjNOS195XzBPYThTWkt0a21qT1YyQ3VxcUNYYW1qTmo4Qk1kVzZZcEFyNXdiMXFFaE9kSUl6YVJKZEpJQ2JmWXpuQ3c",""
"Dipak Gaikwad",15-Apr-2017,2,"","Kk","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRmpkRkhYU2xMdzNEckxWdkpZaFFxa0piUzlVTWp3Z3ROOEloc2paUWtSSC1YRTdhVE1iTzV4QkU3dENlYV92OFJ3YldQZDh3T0FKQ0ZvVWc",""
"",15-Apr-2017,1,"","Go faster","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRXJpNUwwakhpc2g1OG1vM2xyNGc3NDBoZG1UUUItVUxqUzk1a0JmSGtYZTFGb0NwVEp1RFRNTFBfekFyQm93bkh5cE81Rk5XaVM3SDRBcVE",""
"Austin Pearce",15-Apr-2017,5,"","Awesome","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR0hnbllMbkZDdDVKUlJ3YkFmaXZVYWdLb2JpY0FHcnc1WFBuNHhCNjFVR3dFX2pFZ05EQUFCR081c0JRSXY4U3VyUXZfTUpGNy1KbkJTUUE",""
"Himanshusumit Bhai",15-Apr-2017,5,"SUMIT","SUMIT SUMIT","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRURqaDlJUG5lYU92Vl9FcmM4NlJTTlJGQ05SdWZ3WE1WVkg0YXlUVTFUQm95OWMxTG9xQl9lTG5OaGktMFN1Y1phMHl0NG12Qjh0T3B5MlE",""
"satyanand upadhyay",15-Apr-2017,5,"","Awseome app for passing time","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSEg2X2ZwQWRXV19NN01qRVJCTnNpQUpkQ0MyeEdPOUxFQlJEMThvUDM5Mk1kZW00SXNLWDR4V212bnA5NU1BbXFOZ2VMdkotbDBveENYYmc",""
"Pavan Kumar Pavan",15-Apr-2017,1,"","Not installing soon","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSFRBWXI1dEprUjNEcVRSeWR0MDVTZHY5LXJYa2Y2bE9NNHZSbEZVWTRhLWFiTWVsUzl0UTMzV3B3eFBsOUVfUlZQNlktaXIzTkREd3ZGUmc",""
"Renz Alcantara",15-Apr-2017,4,"","Everytime theres an update..its slow loading.hope u find a solution facebook team.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRU8tRGpqLVlSdGF4c1F0Q3hxWnlmR1c3WW1RY2ZaMHI5R0hITDVLYlZ3VGp6SmdaUDVwcF9IUDM2TjJfWFdyVjRMZl9FNVJmVzFNOXJQQ3c",""
"Ruby Mboyine",15-Apr-2017,5,"Whoa","Whoa Good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRkdRY1pEV09JelZ4UlA2blZhd2VPQVJqNjN4ZDFqYlVXSTZwNlgwUXd3RlNhSjdJT2o4ekNaaHdhYnlLNDg1d3ZVWTlLNmliZzBJTDhjWFE",""
"",15-Apr-2017,5,"","Amazing","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSEJIZUNwOWJldFNmWjAwcS1KSWFFS0k3Qnc4aUd6bzNoWnk5Y1ZyQ0JpQVY0aFNZYUJ4d1RVMDl0bGJmS0hCRy1ITEFKbnRrb0hSVF84Z3c",""
"Sunil Sahani",15-Apr-2017,5,"","Nice","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRXZqVi1uelA5VWhLZWllSzl1NW5hSEZFSDBCdXRTeUxXUm5WY1llMGU1VUhJTUdGTnlqSXJNZVI1R0pzXzE2SklsaUVwb1U4cVVDeDlaV0E",""
"Kiran Mhatre",15-Apr-2017,5,"","Good application","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSFhfQWlIVFBOYUVGXzIyZHRIYTI2REFGaE1neHBPMlhXNFVpYUkyU0ZiSmlyVXRhZ0lBTy1mM2lSWU15MzFEN2Uzd1FjZDA0ZkNGTmR3WXc",""
"purnesh sahu",15-Apr-2017,2,"","how much updates ,😡","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRkYzVXFkMmJ1Ykx4amdIQWtQanRBMXgtZHpYTXFMVElKSDJmbDJFMGJubnZ5ZjBaM3V2cjJEMHZzUmcxa2VZQmxWdl9XbzhrWXg5MEdSS3c",""
"A Google User",15-Apr-2017,5,"Facebook","Facebook Great","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=bGc6QU9xcFRPRzlON092MkdnclJVaU16SmlPa0pCb19ieU5HOFhJX3dISW5DQkUtV3EwY1hzZ0JlWUxLYi0wMmFaTEVCa1lZT245NGtmVVJ3aTducTQ0ZVE",""
"onkar singh",15-Apr-2017,5,"","Love you","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR0FrTkVSMm9ybUlMM0twdi1jVWIzME1OZEJtMkFpcktlWTNzem8xUXBxbkZlWEItVnlWUlRfWVpwOVBvRGEycDI2NEVFaG9ValJITnkzRlE",""
"",15-Apr-2017,5,"","Nice","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRVF4a2tuQkJ5bC1lcWZvbU1xNzNheTNKSmpLOEZHYUxUdGtSR3Jwb2JmemlpSklOVEo0cVJWUUZKVVktV2V6RFhESnB0N3RPbWFzNk5EMXc",""
"A Google User",15-Apr-2017,5,"Nice app","Nice app Good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=bGc6QU9xcFRPSC02TFJjZVQxb2pjZXNMbjhYT2w1aXlpZHJmMVZVeE1NV25kb1B4TEF4QnVVNHdnR0pzMzdULWNNbDhPWVJURXBfUmI4ZXNMdlJiaXlueHc",""
"David Lathan",15-Apr-2017,1,"","The newest update with the stories and the camera when you swipe right on the timeline screen is infuriating. Every new feature on the latest couple of updates had been a problem.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRzVWVTZJQ3ZDTHZoaEkxSXFsUy01UFNpbkhuaGpXRW5zNzBRMy1vMjlyelRVZExsS1pCb3p6d2wwZDNXRzVRRVRlOENTaWxvMldCZDBsVUE",""
"bvijaya baskar",15-Apr-2017,5,"","Iaam happy","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSGs3U0NBT2RneXNKb2tfLVhaam1Pd2lQSXF3RFdoVi1mUFBvZ3JWZjB3TnBtNmNfWFVoNk9jVGlGTTJDbFM0YzlNbnkzZlNZQzlDRDI2WGc",""
"priyank jain",15-Apr-2017,5,"","Best of best","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRnF4ZHFRblNaazRfZmtJeGdYMnEtb1cydU5pRThCTHNMTjlKaGRTUFhETzNnVGxtZ0lMQ3hrSkhZN19vYlpqMFJRdDlVOEFqOFo0VS12WkE",""
"",15-Apr-2017,5,"","Really nice and good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR2JLUlVXZ2hFSDhjbmFyNXF5NGZEOWgzZXJhSjQ1RmFVZmdFNnNLU2dIX2lodldhYzBaa1RKX1JuVmNBeFI2S2FWakFiTU9OcTRCeGwzeHc",""
"Saurav Giri",15-Apr-2017,5,"","This one is the good social aap because you find your any old friend","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRVl3QmstYnZsc19vNUM4VV9WbFVqbDBpLUhMWWxrTjI5ZnV4T28zTHNuNmw0YWhjRWlfX29fZlE2U25fcXRaWDdtaUROR1dBWE5yVFF6QUE",""
"",15-Apr-2017,5,"","Nice app","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSE9Jczhyak4zR2FBekplMnBSbU9WbWk1Sm9YSGZVSGZ4MTVzUWxtNlJiLWRPZXRkZ2lheWlEZk14NHhKXzhvcWFNMGZjVDFQYmVxb0Fja3c",""
"Khanyie Mabaleka",15-Apr-2017,3,"","It's Gee","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSFk4LVpya1BPeEJBNTMwdlg4dzVHVnhOck95eUFzUXhHTktaRkQzR0JTa3l3c2drUnZPNnJaY0N5NWdWVHQtWW9hZmJWc3U0c0N5Um5mWVE",""
"HASIB Mahmud",15-Apr-2017,1,"","New update work too slow 😠😠vary bad","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRUtGUkxwYWluV2tXeFdWb29LTmgzd2ViRU1ycFBNX190YTlXSUpNY255YmIzd0pCaWoxRWo4Z2lPaGFBNWpWSVJ3MG9SRTBkVFdmRnZpZEE",""
"Bhanu Chirate",15-Apr-2017,3,"","good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR2l3SVJYWmVSMUs3d2FKR2VsU1Jyd0psZHpiZXRQOG5Zcm9UamxxVU5OUU1wRHBCRVlIbnU2Vm9QbmtXSXJPbjBiMS1IWWpUUDZJd2V5NVE",""
"lemek sona",15-Apr-2017,1,"","Bad","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSFRnZzlYX0Z6LVNsV2tLMUU5ek4zazU2ZjRKdFZxUTFSNlJ3U3hmZWhYQ0Z4dWxnMlpIa2dua3B5MHJ5cDk1ZDRWWHprUlVoMXBUWXJ4YkE",""
"Lea Yang",15-Apr-2017,5,"","Love it!","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRnNIZUE5SDdVbmU2Sk1COXVrRVBnNUI0cFJ3WTFIa0MyUXAxSWJFWmxGRnJadktGakN5X19WYmJabWFRNnRPU3BLOFE5V05SZ3lLUXBkc1E",""
"blackops134 jrn",15-Apr-2017,5,"","I love facebook","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRV84bTNpTTVkVXlydzlyYjJMQktpakxjMWxCMXhLc3paY3dSTkJaNFlDbjhzajBhLWVia1JWb3RTNnVkTXJUeDFYUEdqb1RZMUR1VE1qWkE",""
"Shaminder Singh",15-Apr-2017,4,"","Nyc app","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRmpzdHpQbWZ5X21CdXp1NUJsN1pZaHphYm9PUmx5VjdLNVAyTlF1S2NsUThZQ0RwbHNHRjd0Q3czT2R6M21ZRG1MT1FNeW5jYXEyUUpUVGc",""
"",15-Apr-2017,5,"","Works great","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRmRmN21udkR3cG1rZFpvdi1SRFF2alZoN0lCX0JJX3hBa0ctYjhnZHI0aFVlanFocnEtWnowTTNJNExaenZXVDc4YlJlNEgxRnJaZURSRkE",""
"Manoj Kumar",15-Apr-2017,5,"","Good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSGZTcFBOemVKaWxvcWRBdkxfYmhaQThqeEl2V3V5ZEZNZTJsMVI3a181c2dFSzhXWVRQZ1VQRk9YSzdUdndkeTRzTjV4LVd4Z2ZsYm9vZ3c",""
"",15-Apr-2017,5,"","hii","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSF9NTXZaNl81Q0Jtb1ZmcmEybFZwRFhQVEtoUTcxb1JGRm5Gc0dudHA1QWJTYUR0TTRZd3Jqa1k3dmZuMzhYeTluNE44cjQzcW4zRm5Xanc",""
"",15-Apr-2017,4,"","Very nice","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRndaWlZTMTJQMnZzS3lNQXpUR19weDU5bWdSUm9JeHlaQzk4NGF6b0htX2dtNUxQbHlnNU1lTnFodi1OWXhsb1dCNllVVzZaclZqRm1semc",""
"arvind kumar",15-Apr-2017,5,"","nice app","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRUJRN1hFbEFsQmJZMnVXZUE1NGRjLWdjQUNhc1pMMnpwbzdmeFBwMFE5UWR1UkpKNV9WQnJtT0lPNzhoR1l5Nll1RU9RNFkyaG8wMDdmVnc",""
"yawer zaman",15-Apr-2017,5,"","It's fantastic!","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSEk4NEgyamxQR2JwT29aRjVyODFaYWVGNzFIdFJGZDZXaldDNWZtY3NJX1c4NUtkQ0lCeENwZWJzMFJobWZzVlVFVGNVME1qN3p1c1Rwd2c",""
"Mandahbayr Bold",15-Apr-2017,5,"Yes","Yes","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRVdRM09QSk5PMVdPX1dGaG5KQXA0UXBzaHlxeUtsQnRzZWdzM2l5a3VYdHZzV085QVJ3NFJLVnlvQUJ2eUo3YlgwbFo1NUh4aWRqRXFsZEE",""
"",15-Apr-2017,5,"","Smran bano","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRXVYSXcxWndYdDFua2lWZm5vbUt4U2h6dEo0anEzWVNmcFBKaXJ4ZWVfR0RtcV9IM3F1dnVDRU1wdlJPZnFLRUxfRXZZY2lNeXc5bTVtZkE",""
"siv ing koun mak",15-Apr-2017,5,"","the best","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSDY5WEZfS1RkRWxVdGxYYTlHeUtLOXpwcWxGN2pMRFhTSzRESTFuR285X2xLLW1sMEVGbk5jNlR2VERyRzY5N1ZaWHpRMGhYaFMxVkdyUWc",""
"Felipe P Noble",15-Apr-2017,5,"","Waiting for my Priceless Princess.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRmhIUEZqZlg2c19RMldRRE1UeEJ5TlVTTzVUM1NxeV9EVGZISjZ1dklCb2w1R3ZZSHVVVHBRci14aDBBZWxBMEhSZ1MzQkQwWTh1dmhJY3c",""
"Sabir Zengilani",15-Apr-2017,1,"","I read 2 posts and then an ad,3 more real posts and then an ad.ads,ads,ads.total bullshit","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSFJMRnM5SHd2UHgya3Y2NVFxYmtrMktFOUpoejRRc2VlUEZRLUFKV0lLSl9RYU9qZDY2WUNzemFXRWhjU1l1dWRqTDRBQkNoSnZPRWRxRlE",""
"ashwani singh",15-Apr-2017,5,"","Loved it","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRkZaOXBvX1lJYVV2NEtReU9kbmF3WGdGcE9lRWJhZjc0WWNNUnU4UnkzMFZUTHpiYkZfajg0UG02dTVyRWhFQWEtOEczWkd1X0FOSUFZQ2c",""
"",15-Apr-2017,3,"","That's good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRmZzaHlXdDhubm5NTGNZLUt3Q3hnN0RWRGxtNC1NMG9EajZJakNyZEZtNzRXa2tMNFBuWC1PR2FqRVpaWTA1Z2ptQ1lETjZlSWJYLUtIcGc",""
